Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,serial_number,1,,time_created,1,,manufacturer,1,,product,1,,number,1,,type,1,,
Data,0,file_id,serial_number,"3885431189",,time_created,"803619789",,manufacturer,"1",,garmin_product,"1482",,type,"4",,,,,
Definition,1,file_creator,software_version,1,,hardware_version,1,,,,,,,,,,,,,,
Data,1,file_creator,software_version,"240",,,,,,,,,,,,,,,,,
Definition,2,device_info,timestamp,1,,serial_number,1,,manufacturer,1,,product,1,,software_version,1,,device_index,1,,device_type,1,,hardware_version,1,,
Data,2,device_info,timestamp,"803626989",s,serial_number,"3885431189",,manufacturer,"1",,garmin_product,"1482",,software_version,"2.4",,device_index,"0",,device_type,"1",,,,,
Definition,3,event,timestamp,1,,data,1,,event,1,,event_type,1,,event_group,1,,,,,,,,,,,
Data,3,event,timestamp,"803619789",s,timer_trigger,"0",,event,"0",,event_type,"0",,event_group,"0",,,,,,,,,,,
Definition,4,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,
Data,4,unknown,unknown,"803619789",,unknown,"0",,unknown,"0",,unknown,"0",,,,,,,,,,,,,,
Definition,5,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,speed,1,,,,,,,,,,,
Data,5,record,timestamp,"803619789",s,position_lat,"520527902",semicircles,position_long,"45764274",semicircles,distance,"1.85",m,speed,"1.959",m/s,enhanced_speed,"1.959",m/s,,,,,,,
Definition,6,unknown,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"803619790",,unknown,"3878",,unknown,"25",,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803619797",s,position_lat,"520527504",semicircles,position_long,"45760997",semicircles,distance,"24.54",m,speed,"2.9",m/s,enhanced_speed,"2.9",m/s,,,,,,,
Data,5,record,timestamp,"803619804",s,position_lat,"520528059",semicircles,position_long,"45758051",semicircles,distance,"45.08",m,speed,"2.965",m/s,enhanced_speed,"2.965",m/s,,,,,,,
Data,5,record,timestamp,"803619809",s,position_lat,"520528525",semicircles,position_long,"45756009",semicircles,distance,"59.95",m,speed,"2.964",m/s,enhanced_speed,"2.964",m/s,,,,,,,
Data,5,record,timestamp,"803619816",s,position_lat,"520529602",semicircles,position_long,"45753210",semicircles,distance,"81.11",m,speed,"2.986",m/s,enhanced_speed,"2.986",m/s,,,,,,,
Data,5,record,timestamp,"803619823",s,position_lat,"520531256",semicircles,position_long,"45750814",semicircles,distance,"103.28",m,speed,"3.037",m/s,enhanced_speed,"3.037",m/s,,,,,,,
Data,5,record,timestamp,"803619829",s,position_lat,"520532937",semicircles,position_long,"45748949",semicircles,distance,"123.44",m,speed,"3.099",m/s,enhanced_speed,"3.099",m/s,,,,,,,
Data,5,record,timestamp,"803619836",s,position_lat,"520534694",semicircles,position_long,"45747104",semicircles,distance,"144.12",m,speed,"3.066",m/s,enhanced_speed,"3.066",m/s,,,,,,,
Data,5,record,timestamp,"803619840",s,position_lat,"520535823",semicircles,position_long,"45746320",semicircles,distance,"156.07",m,speed,"3.055",m/s,enhanced_speed,"3.055",m/s,,,,,,,
Data,5,record,timestamp,"803619844",s,position_lat,"520537165",semicircles,position_long,"45745431",semicircles,distance,"170.01",m,speed,"3.114",m/s,enhanced_speed,"3.114",m/s,,,,,,,
Data,5,record,timestamp,"803619847",s,position_lat,"520538083",semicircles,position_long,"45744609",semicircles,distance,"180.09",m,speed,"3.143",m/s,enhanced_speed,"3.143",m/s,,,,,,,
Data,5,record,timestamp,"803619852",s,position_lat,"520537791",semicircles,position_long,"45742345",semicircles,distance,"196.92",m,speed,"3.181",m/s,enhanced_speed,"3.181",m/s,,,,,,,
Data,5,record,timestamp,"803619859",s,position_lat,"520536999",semicircles,position_long,"45740393",semicircles,distance,"211.98",m,speed,"2.952",m/s,enhanced_speed,"2.952",m/s,,,,,,,
Data,5,record,timestamp,"803619864",s,position_lat,"520536321",semicircles,position_long,"45738590",semicircles,distance,"225.78",m,speed,"2.929",m/s,enhanced_speed,"2.929",m/s,,,,,,,
Data,5,record,timestamp,"803619871",s,position_lat,"520535447",semicircles,position_long,"45735666",semicircles,distance,"248.06",m,speed,"2.984",m/s,enhanced_speed,"2.984",m/s,,,,,,,
Data,5,record,timestamp,"803619872",s,position_lat,"520535605",semicircles,position_long,"45735152",semicircles,distance,"251.83",m,speed,"3.011",m/s,enhanced_speed,"3.011",m/s,,,,,,,
Data,5,record,timestamp,"803619878",s,position_lat,"520537304",semicircles,position_long,"45733235",semicircles,distance,"272.57",m,speed,"3.094",m/s,enhanced_speed,"3.094",m/s,,,,,,,
Data,5,record,timestamp,"803619886",s,position_lat,"520537939",semicircles,position_long,"45730205",semicircles,distance,"294.98",m,speed,"3.028",m/s,enhanced_speed,"3.028",m/s,,,,,,,
Data,5,record,timestamp,"803619888",s,position_lat,"520538072",semicircles,position_long,"45729343",semicircles,distance,"300.92",m,speed,"3.025",m/s,enhanced_speed,"3.025",m/s,,,,,,,
Data,5,record,timestamp,"803619895",s,position_lat,"520538488",semicircles,position_long,"45726383",semicircles,distance,"321.26",m,speed,"3.004",m/s,enhanced_speed,"3.004",m/s,,,,,,,
Data,5,record,timestamp,"803619902",s,position_lat,"520538565",semicircles,position_long,"45723250",semicircles,distance,"342.47",m,speed,"3.015",m/s,enhanced_speed,"3.015",m/s,,,,,,,
Data,5,record,timestamp,"803619910",s,position_lat,"520538208",semicircles,position_long,"45719896",semicircles,distance,"365.36",m,speed,"2.982",m/s,enhanced_speed,"2.982",m/s,,,,,,,
Data,5,record,timestamp,"803619918",s,position_lat,"520537936",semicircles,position_long,"45716618",semicircles,distance,"387.6",m,speed,"2.938",m/s,enhanced_speed,"2.938",m/s,,,,,,,
Data,5,record,timestamp,"803619925",s,position_lat,"520537685",semicircles,position_long,"45713463",semicircles,distance,"408.96",m,speed,"2.971",m/s,enhanced_speed,"2.971",m/s,,,,,,,
Data,5,record,timestamp,"803619932",s,position_lat,"520537617",semicircles,position_long,"45710364",semicircles,distance,"429.8",m,speed,"2.98",m/s,enhanced_speed,"2.98",m/s,,,,,,,
Data,5,record,timestamp,"803619939",s,position_lat,"520537049",semicircles,position_long,"45707469",semicircles,distance,"450.19",m,speed,"2.973",m/s,enhanced_speed,"2.973",m/s,,,,,,,
Data,5,record,timestamp,"803619940",s,position_lat,"520537114",semicircles,position_long,"45706983",semicircles,distance,"453.53",m,speed,"2.985",m/s,enhanced_speed,"2.985",m/s,,,,,,,
Data,6,unknown,unknown,"803619942",,unknown,"3814",,unknown,"26",,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803619944",s,position_lat,"520538273",semicircles,position_long,"45705434",semicircles,distance,"468.81",m,speed,"3.094",m/s,enhanced_speed,"3.094",m/s,,,,,,,
Data,5,record,timestamp,"803619950",s,position_lat,"520540069",semicircles,position_long,"45703765",semicircles,distance,"488.97",m,speed,"3.144",m/s,enhanced_speed,"3.144",m/s,,,,,,,
Data,5,record,timestamp,"803619956",s,position_lat,"520542008",semicircles,position_long,"45702266",semicircles,distance,"509.82",m,speed,"3.206",m/s,enhanced_speed,"3.206",m/s,,,,,,,
Data,5,record,timestamp,"803619963",s,position_lat,"520543743",semicircles,position_long,"45700414",semicircles,distance,"530.59",m,speed,"3.16",m/s,enhanced_speed,"3.16",m/s,,,,,,,
Data,5,record,timestamp,"803619970",s,position_lat,"520545269",semicircles,position_long,"45698065",semicircles,distance,"551.87",m,speed,"3.136",m/s,enhanced_speed,"3.136",m/s,,,,,,,
Data,5,record,timestamp,"803619977",s,position_lat,"520546809",semicircles,position_long,"45695653",semicircles,distance,"573.56",m,speed,"3.128",m/s,enhanced_speed,"3.128",m/s,,,,,,,
Data,5,record,timestamp,"803619984",s,position_lat,"520547866",semicircles,position_long,"45693734",semicircles,distance,"591.02",m,speed,"3.009",m/s,enhanced_speed,"3.009",m/s,,,,,,,
Data,5,record,timestamp,"803619991",s,position_lat,"520547213",semicircles,position_long,"45690595",semicircles,distance,"613.76",m,speed,"3.066",m/s,enhanced_speed,"3.066",m/s,,,,,,,
Data,5,record,timestamp,"803619992",s,position_lat,"520547394",semicircles,position_long,"45690119",semicircles,distance,"617.36",m,speed,"3.085",m/s,enhanced_speed,"3.085",m/s,,,,,,,
Data,5,record,timestamp,"803619998",s,position_lat,"520549435",semicircles,position_long,"45688246",semicircles,distance,"640.23",m,speed,"3.22",m/s,enhanced_speed,"3.22",m/s,,,,,,,
Data,5,record,timestamp,"803620001",s,position_lat,"520550364",semicircles,position_long,"45687513",semicircles,distance,"650.2",m,speed,"3.23",m/s,enhanced_speed,"3.23",m/s,,,,,,,
Data,5,record,timestamp,"803620005",s,position_lat,"520551297",semicircles,position_long,"45686356",semicircles,distance,"662.29",m,speed,"3.207",m/s,enhanced_speed,"3.207",m/s,,,,,,,
Data,5,record,timestamp,"803620012",s,position_lat,"520550252",semicircles,position_long,"45683264",semicircles,distance,"685.41",m,speed,"3.232",m/s,enhanced_speed,"3.232",m/s,,,,,,,
Data,5,record,timestamp,"803620018",s,position_lat,"520549387",semicircles,position_long,"45680360",semicircles,distance,"706.58",m,speed,"3.288",m/s,enhanced_speed,"3.288",m/s,,,,,,,
Data,5,record,timestamp,"803620025",s,position_lat,"520548736",semicircles,position_long,"45677053",semicircles,distance,"729.75",m,speed,"3.294",m/s,enhanced_speed,"3.294",m/s,,,,,,,
Data,5,record,timestamp,"803620032",s,position_lat,"520548091",semicircles,position_long,"45673884",semicircles,distance,"752.05",m,speed,"3.271",m/s,enhanced_speed,"3.271",m/s,,,,,,,
Data,5,record,timestamp,"803620038",s,position_lat,"520547490",semicircles,position_long,"45671017",semicircles,distance,"772.13",m,speed,"3.29",m/s,enhanced_speed,"3.29",m/s,,,,,,,
Data,5,record,timestamp,"803620045",s,position_lat,"520546729",semicircles,position_long,"45667956",semicircles,distance,"794.13",m,speed,"3.261",m/s,enhanced_speed,"3.261",m/s,,,,,,,
Data,5,record,timestamp,"803620046",s,position_lat,"520546863",semicircles,position_long,"45667420",semicircles,distance,"797.95",m,speed,"3.281",m/s,enhanced_speed,"3.281",m/s,,,,,,,
Data,5,record,timestamp,"803620052",s,position_lat,"520548265",semicircles,position_long,"45664974",semicircles,distance,"819.02",m,speed,"3.324",m/s,enhanced_speed,"3.324",m/s,,,,,,,
Data,5,record,timestamp,"803620059",s,position_lat,"520549595",semicircles,position_long,"45662072",semicircles,distance,"842.26",m,speed,"3.325",m/s,enhanced_speed,"3.325",m/s,,,,,,,
Data,5,record,timestamp,"803620065",s,position_lat,"520550955",semicircles,position_long,"45659736",semicircles,distance,"862.52",m,speed,"3.338",m/s,enhanced_speed,"3.338",m/s,,,,,,,
Data,5,record,timestamp,"803620072",s,position_lat,"520552851",semicircles,position_long,"45657571",semicircles,distance,"885.51",m,speed,"3.336",m/s,enhanced_speed,"3.336",m/s,,,,,,,
Data,5,record,timestamp,"803620078",s,position_lat,"520554119",semicircles,position_long,"45655047",semicircles,distance,"906.24",m,speed,"3.36",m/s,enhanced_speed,"3.36",m/s,,,,,,,
Data,5,record,timestamp,"803620084",s,position_lat,"520555525",semicircles,position_long,"45652817",semicircles,distance,"926.26",m,speed,"3.355",m/s,enhanced_speed,"3.355",m/s,,,,,,,
Data,5,record,timestamp,"803620090",s,position_lat,"520557109",semicircles,position_long,"45650810",semicircles,distance,"946.27",m,speed,"3.352",m/s,enhanced_speed,"3.352",m/s,,,,,,,
Data,5,record,timestamp,"803620097",s,position_lat,"520559154",semicircles,position_long,"45648786",semicircles,distance,"969.64",m,speed,"3.354",m/s,enhanced_speed,"3.354",m/s,,,,,,,
Data,5,record,timestamp,"803620103",s,position_lat,"520560868",semicircles,position_long,"45646834",semicircles,distance,"990.43",m,speed,"3.376",m/s,enhanced_speed,"3.376",m/s,,,,,,,
Data,5,record,timestamp,"803620106",s,position_lat,"520561895",semicircles,position_long,"45646238",semicircles,distance,"1000.78",m,speed,"3.384",m/s,enhanced_speed,"3.384",m/s,,,,,,,
Definition,7,lap,timestamp,1,,start_time,1,,start_position_lat,1,,start_position_long,1,,end_position_lat,1,,end_position_long,1,,total_elapsed_time,1,,total_timer_time,1,,total_distance,1,,message_index,1,,total_calories,1,,avg_speed,1,,event,1,,event_type,1,,lap_trigger,1,,sport,1,,
Data,7,lap,timestamp,"803620106",s,start_time,"803619789",,start_position_lat,"520527902",semicircles,start_position_long,"45764274",semicircles,end_position_lat,"520561895",semicircles,end_position_long,"45646238",semicircles,total_elapsed_time,"317.176",s,total_timer_time,"317.176",s,total_distance,"1000.0",m,message_index,"0",,total_calories,"74",kcal,avg_speed,"3.153",m/s,event,"9",,event_type,"1",,lap_trigger,"2",,sport,"1",,enhanced_avg_speed,"3.153",m/s,
Data,5,record,timestamp,"803620113",s,position_lat,"520564023",semicircles,position_long,"45644461",semicircles,distance,"1023.92",m,speed,"3.37",m/s,enhanced_speed,"3.37",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620119",s,position_lat,"520565994",semicircles,position_long,"45643170",semicircles,distance,"1044.24",m,speed,"3.374",m/s,enhanced_speed,"3.374",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620125",s,position_lat,"520568065",semicircles,position_long,"45641796",semicircles,distance,"1065.67",m,speed,"3.41",m/s,enhanced_speed,"3.41",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620131",s,position_lat,"520570031",semicircles,position_long,"45640449",semicircles,distance,"1086.13",m,speed,"3.41",m/s,enhanced_speed,"3.41",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620138",s,position_lat,"520572438",semicircles,position_long,"45639776",semicircles,distance,"1109.04",m,speed,"3.38",m/s,enhanced_speed,"3.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620145",s,position_lat,"520574830",semicircles,position_long,"45639353",semicircles,distance,"1131.48",m,speed,"3.345",m/s,enhanced_speed,"3.345",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620152",s,position_lat,"520577157",semicircles,position_long,"45639004",semicircles,distance,"1153.26",m,speed,"3.294",m/s,enhanced_speed,"3.294",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620159",s,position_lat,"520579442",semicircles,position_long,"45638668",semicircles,distance,"1174.6",m,speed,"3.248",m/s,enhanced_speed,"3.248",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620166",s,position_lat,"520581764",semicircles,position_long,"45638386",semicircles,distance,"1196.3",m,speed,"3.216",m/s,enhanced_speed,"3.216",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620173",s,position_lat,"520584059",semicircles,position_long,"45638253",semicircles,distance,"1217.64",m,speed,"3.185",m/s,enhanced_speed,"3.185",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620180",s,position_lat,"520586281",semicircles,position_long,"45637951",semicircles,distance,"1238.44",m,speed,"3.14",m/s,enhanced_speed,"3.14",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620188",s,position_lat,"520588719",semicircles,position_long,"45637554",semicircles,distance,"1261.25",m,speed,"3.072",m/s,enhanced_speed,"3.072",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620195",s,position_lat,"520590849",semicircles,position_long,"45637038",semicircles,distance,"1281.4",m,speed,"3.029",m/s,enhanced_speed,"3.029",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620197",s,position_lat,"520591412",semicircles,position_long,"45637202",semicircles,distance,"1286.85",m,speed,"3.01",m/s,enhanced_speed,"3.01",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620203",s,position_lat,"520590340",semicircles,position_long,"45638717",semicircles,distance,"1302.84",m,speed,"2.948",m/s,enhanced_speed,"2.948",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620210",s,position_lat,"520588587",semicircles,position_long,"45640517",semicircles,distance,"1323.14",m,speed,"2.941",m/s,enhanced_speed,"2.941",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620217",s,position_lat,"520586692",semicircles,position_long,"45642407",semicircles,distance,"1344.89",m,speed,"2.98",m/s,enhanced_speed,"2.98",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620224",s,position_lat,"520584695",semicircles,position_long,"45644217",semicircles,distance,"1367.14",m,speed,"3.026",m/s,enhanced_speed,"3.026",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620231",s,position_lat,"520582733",semicircles,position_long,"45645614",semicircles,distance,"1387.7",m,speed,"3.008",m/s,enhanced_speed,"3.008",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620238",s,position_lat,"520580822",semicircles,position_long,"45647260",semicircles,distance,"1408.74",m,speed,"3.006",m/s,enhanced_speed,"3.006",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"803620242",,unknown,"3814",,unknown,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620245",s,position_lat,"520578773",semicircles,position_long,"45648465",semicircles,distance,"1429.49",m,speed,"2.999",m/s,enhanced_speed,"2.999",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620252",s,position_lat,"520576620",semicircles,position_long,"45650025",semicircles,distance,"1452.21",m,speed,"3.057",m/s,enhanced_speed,"3.057",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620258",s,position_lat,"520574460",semicircles,position_long,"45651551",semicircles,distance,"1474.81",m,speed,"3.188",m/s,enhanced_speed,"3.188",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620265",s,position_lat,"520572312",semicircles,position_long,"45653037",semicircles,distance,"1497.19",m,speed,"3.194",m/s,enhanced_speed,"3.194",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620272",s,position_lat,"520570118",semicircles,position_long,"45654534",semicircles,distance,"1519.99",m,speed,"3.209",m/s,enhanced_speed,"3.209",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620278",s,position_lat,"520568128",semicircles,position_long,"45655947",semicircles,distance,"1540.84",m,speed,"3.257",m/s,enhanced_speed,"3.257",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620284",s,position_lat,"520565984",semicircles,position_long,"45657178",semicircles,distance,"1562.46",m,speed,"3.321",m/s,enhanced_speed,"3.321",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620291",s,position_lat,"520563697",semicircles,position_long,"45658303",semicircles,distance,"1585.07",m,speed,"3.301",m/s,enhanced_speed,"3.301",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620296",s,position_lat,"520561750",semicircles,position_long,"45659752",semicircles,distance,"1605.78",m,speed,"3.436",m/s,enhanced_speed,"3.436",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620301",s,position_lat,"520560148",semicircles,position_long,"45661917",semicircles,distance,"1626.67",m,speed,"3.554",m/s,enhanced_speed,"3.554",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620306",s,position_lat,"520558661",semicircles,position_long,"45664094",semicircles,distance,"1646.87",m,speed,"3.632",m/s,enhanced_speed,"3.632",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620312",s,position_lat,"520556847",semicircles,position_long,"45666679",semicircles,distance,"1671.16",m,speed,"3.712",m/s,enhanced_speed,"3.712",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620318",s,position_lat,"520555224",semicircles,position_long,"45669357",semicircles,distance,"1694.74",m,speed,"3.754",m/s,enhanced_speed,"3.754",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620324",s,position_lat,"520553586",semicircles,position_long,"45672047",semicircles,distance,"1718.48",m,speed,"3.793",m/s,enhanced_speed,"3.793",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620329",s,position_lat,"520552139",semicircles,position_long,"45674280",semicircles,distance,"1738.71",m,speed,"3.836",m/s,enhanced_speed,"3.836",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620334",s,position_lat,"520550546",semicircles,position_long,"45676557",semicircles,distance,"1760.1",m,speed,"3.907",m/s,enhanced_speed,"3.907",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620340",s,position_lat,"520549565",semicircles,position_long,"45679494",semicircles,distance,"1783.67",m,speed,"3.913",m/s,enhanced_speed,"3.913",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620346",s,position_lat,"520550249",semicircles,position_long,"45682741",semicircles,distance,"1806.52",m,speed,"3.893",m/s,enhanced_speed,"3.893",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620352",s,position_lat,"520551405",semicircles,position_long,"45685711",semicircles,distance,"1829.33",m,speed,"3.876",m/s,enhanced_speed,"3.876",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620355",s,position_lat,"520551804",semicircles,position_long,"45687267",semicircles,distance,"1840.64",m,speed,"3.865",m/s,enhanced_speed,"3.865",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620360",s,position_lat,"520550349",semicircles,position_long,"45688937",semicircles,distance,"1859.14",m,speed,"3.843",m/s,enhanced_speed,"3.843",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620366",s,position_lat,"520548091",semicircles,position_long,"45690426",semicircles,distance,"1882.45",m,speed,"3.853",m/s,enhanced_speed,"3.853",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620369",s,position_lat,"520546934",semicircles,position_long,"45690383",semicircles,distance,"1894.04",m,speed,"3.855",m/s,enhanced_speed,"3.855",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620374",s,position_lat,"520546076",semicircles,position_long,"45687661",semicircles,distance,"1914.09",m,speed,"3.88",m/s,enhanced_speed,"3.88",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620376",s,position_lat,"520545778",semicircles,position_long,"45686604",semicircles,distance,"1921.75",m,speed,"3.877",m/s,enhanced_speed,"3.877",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620382",s,position_lat,"520544664",semicircles,position_long,"45683658",semicircles,distance,"1944.17",m,speed,"3.852",m/s,enhanced_speed,"3.852",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620388",s,position_lat,"520543326",semicircles,position_long,"45681135",semicircles,distance,"1965.3",m,speed,"3.791",m/s,enhanced_speed,"3.791",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620394",s,position_lat,"520541994",semicircles,position_long,"45678704",semicircles,distance,"1985.92",m,speed,"3.726",m/s,enhanced_speed,"3.726",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620396",s,position_lat,"520541519",semicircles,position_long,"45677904",semicircles,distance,"1992.89",m,speed,"3.711",m/s,enhanced_speed,"3.711",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"803620398",s,position_lat,"520541098",semicircles,position_long,"45676916",semicircles,distance,"2000.63",m,speed,"3.722",m/s,enhanced_speed,"3.722",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
